ticker,K,bid,ask,last_price,iv,volume,open_interest,delta,gamma,theta,vega,rho,T,xtype,thr_iv,thr_price,cp_flag,S,M,mid,r,q,intrinsic_value,d1,d2,bs_price,mid_diff,last_diff,thr_diff,bid_iv,ask_iv,mid_iv,last_iv,thr_iv_again,iv_bid,iv_ask,iv_mid,iv_last_price,iv_thr_price,plb
SPXW 1/31/25 C4425,4425,1564.0,1580.90002441406,1511.08996582031,0.364398484547731,,2,0.99547666311264,0.000968623983217736,-0.29786147874838,0.217003179715576,0.0467214643910782,0.10665208016235424,Euro,0.42402522115831404,1574.60715104259,C,5974.07,1.3500723163841808,1572.4500122070299,0.04597907,0.01025257,1549.0699999999997,2.6229633112962847,2.5039594022412297,1565.2173473324337,-0.004599615134629718,0.035820091944519114,-0.005963267538788317,,0.5475191235902638,0.4825569748806025,,0.5019190396714768,,0.5475191235902638,0.4825569748806025,,0.5019190396714768,1564.1872124165366
SPXW 1/31/25 C4450,4450,1539.0,1556.09997558594,,0.402063479141944,,0,0.99151486158371,0.00180531274757254,-0.42558907007583,0.446757580121721,0.0467100234615978,0.10665208016235424,Euro,0.41853816306055003,1549.80310296535,C,5974.07,1.3424876404494381,1547.5499877929701,0.04597907,0.01025257,1524.0699999999997,2.34606394823402,2.2147595445794557,1541.9853038884767,-0.0035958023639866346,,-0.005044382129520203,,0.5395163562963067,0.4746407683155356,,0.4945840424985408,,0.5395163562963067,0.4746407683155356,,0.4945840424985408,1539.3095064075542
SPXW 1/31/25 C4475,4475,1514.19995117188,1531.30004882812,,0.397153870438287,,0,0.991133272647858,0.0018987324970839,-0.428689546901647,0.464138332360088,0.0469504308573949,0.10665208016235424,Euro,0.413074633216528,1525.00230219036,C,5974.07,1.3349877094972067,1522.75,0.04597907,0.01025257,1499.0699999999997,2.3302590697319223,2.2005580279255583,1517.2011061399908,-0.0036439953111208206,,-0.005115530671110755,,0.5315351989541302,0.4677021034623907,,0.48729005044865126,,0.5315351989541302,0.4677021034623907,,0.48729005044865126,1514.4318003985718
SPXW 1/31/25 C4500,4500,1489.40002441406,1506.5,1536.31994628906,0.35230873530135903,,54,0.990744709968567,0.00117705619007225,-0.30256773282381,0.254949946032112,0.0474681918786417,0.10665208016235424,Euro,0.40763514659738,1500.20498435087,C,5974.07,1.327571111111111,1497.9500122070299,0.04597907,0.01025257,1474.0699999999997,2.5628782525698974,2.447822569099807,1490.7593916931974,-0.004800307390256706,-0.029655642176561563,-0.006296201356616448,,0.5235734629369396,0.46077163747188077,0.6585945527052791,0.4800371100563027,,0.5235734629369396,0.46077163747188077,0.6585945527052791,0.4800371100563027,1489.5540943895894
SPXW 1/31/25 C4520,4520,1469.90002441406,1486.69995117188,1454.69995117188,0.356536331689049,,39,0.99374932050705,0.00138683207370297,-0.324297820882047,0.30399188219501,0.0476143870314163,0.10665208016235424,Euro,0.403301089821223,1480.36980119663,C,5974.07,1.3216969026548673,1478.2999877929701,0.04597907,0.01025257,1454.0699999999997,2.495775579228074,2.3793392629689465,1471.1563103283643,-0.0048323598211422614,0.011312545341894954,-0.006223776559626013,0.2959264156086766,0.5174593156126326,0.4569428220028451,,0.4742643108156792,0.2959264156086766,0.5174593156126326,0.4569428220028451,,0.4742643108156792,1469.6519295824037
SPXW 1/31/25 C4525,4525,1464.69995117188,1481.80004882812,1408.76000976562,0.35282026794349497,,28,0.99004340171814,0.00134620923904293,-0.316691894131943,0.29201180555263,0.0476838839943133,0.10665208016235424,Euro,0.402220022216286,1475.41139295981,C,5974.07,1.3202364640883977,1473.25,0.04597907,0.01025257,1449.0699999999997,2.51124707148968,2.3960243335816465,1466.0952161437017,-0.004856462824570378,0.04069905873294965,-0.006314290956788113,0.24582630483156828,0.5162325129464589,0.4547484217185214,,0.4728252118763244,0.24582630483156828,0.5162325129464589,0.4547484217185214,,0.4728252118763244,1464.676388380607
SPXW 1/31/25 C4530,4530,1460.0,1476.80004882812,1445.09997558594,0.355758594905692,,1,0.993525981903076,0.00144026127970873,-0.32787442570898,0.315014832969212,0.0477054983346933,0.10665208016235424,Euro,0.40113993408914506,1470.45314377453,C,5974.07,1.3187792494481236,1468.40002441406,0.04597907,0.01025257,1444.0699999999997,2.481956058501245,2.3657737326437247,1461.2674064868943,-0.0048574079328361905,0.011187759445085405,-0.006246875207500089,0.2988404302727988,0.514405310843535,0.45434030173968043,,0.47138775173419634,0.2988404302727988,0.514405310843535,0.45434030173968043,,0.47138775173419634,1459.7008471788113
SPXW 1/31/25 C4540,4540,1450.09997558594,1466.90002441406,1433.67004394531,0.35489412921523295,,1,0.993308007717133,0.00149369428842409,-0.331333958179132,0.325907873721572,0.0477967094660389,0.10665208016235424,Euro,0.39898269507393996,1460.53713069371,C,5974.07,1.315874449339207,1458.5,0.04597907,0.01025257,1434.0699999999997,2.468693405456909,2.352793393606639,1451.3776099106653,-0.004883366533654205,0.012351214311924921,-0.006271337161208724,0.3010786637524335,0.5113520834127626,0.4517356405062139,,0.4685177436990711,0.3010786637524335,0.5113520834127626,0.4517356405062139,,0.4685177436990711,1449.749764775218
SPXW 1/31/25 C4550,4550,1440.19995117188,1457.19995117188,1423.7900390625,0.35687977250854097,,2,0.992743134498596,0.00161114484764013,-0.343816814449774,0.353501155353979,0.0478644662573242,0.10665208016235424,Euro,0.396829366722632,1450.62177830878,C,5974.07,1.3129824175824176,1448.69995117188,0.04597907,0.01025257,1424.0699999999997,2.4367263416201896,2.3201778657287315,1441.603893370745,-0.004898224642994461,0.012511573911540095,-0.006216565250074039,0.3028060642190343,0.5094781498872014,0.4499970533200196,,0.4656542770454692,0.3028060642190343,0.5094781498872014,0.4499970533200196,,0.4656542770454692,1439.7986823716255
SPXW 1/31/25 C4560,4560,1430.30004882812,1447.09997558594,1546.0400390625,0.352995367784891,,20,0.992853343486786,0.00160222433888746,-0.338119819383052,0.347717579986319,0.0479788705036623,0.10665208016235424,Euro,0.39467993705879,1440.70710310149,C,5974.07,1.3101030701754386,1438.7000122070299,0.04597907,0.01025257,1414.0699999999997,2.443220847977351,2.327940926610866,1431.5979997346594,-0.004936409544805423,-0.07402268792290582,-0.0063226615230957935,0.3041396179857678,0.5052500285290976,0.44652208758534795,0.8341731919064158,0.4627973398205602,0.3041396179857678,0.5052500285290976,0.44652208758534795,0.8341731919064158,0.4627973398205602,1429.8475999680322
SPXW 1/31/25 C4570,4570,1420.40002441406,1437.19995117188,1536.35998535156,0.35201000822221196,,20,0.992612540721893,0.0016583540119516,-0.34158372365196,0.358894311254782,0.0480694569105779,0.10665208016235424,Euro,0.39253438811181196,1430.79312166955,C,5974.07,1.3072363238512035,1428.7999877929701,0.04597907,0.01025257,1404.0699999999997,2.4306822853568155,2.3157241590711446,1421.7099394522165,-0.00496223992254185,-0.0746244675678067,-0.0063483546850815805,0.3051385161101816,0.5022011308031437,0.4439126763159143,0.8301185183385565,0.45994691766785134,0.3051385161101816,0.5022011308031437,0.4439126763159143,0.8301185183385565,0.45994691766785134,1419.8965175644398
SPXW 1/31/25 C4575,4575,1415.19995117188,1432.19995117188,,0.37960197988652,,0,0.989071249961853,0.00238040017932414,-0.451574478821056,0.556164543001508,0.0478763327375131,0.10665208016235424,Euro,0.391463061639839,1425.83639633518,C,5974.07,1.3058076502732239,1423.69995117188,0.04597907,0.01025257,1399.0699999999997,2.253866986094584,2.1298979757744627,1418.2282443783251,-0.0038433005416983906,,-0.005335922113091058,0.28727768152155686,0.50038638513525,0.44132269635912275,,0.4585241445743146,0.28727768152155686,0.50038638513525,0.44132269635912275,,0.4585241445743146,1414.9209763626432
SPXW 1/31/25 C4580,4580,1410.5,1427.30004882812,,0.35654066455718597,,0,0.992384493350983,0.0018533332121408,-0.364480945469913,0.406753200941873,0.0481485019991851,0.10665208016235424,Euro,0.390392695868203,1420.87985071592,C,5974.07,1.3043820960698689,1418.90002441406,0.04597907,0.01025257,1394.0699999999997,2.3824929608648264,2.2660552295936514,1412.0701885154012,-0.004813472253958952,,-0.006200145773113666,0.30586698265522505,0.4991543127696013,0.44130221134792846,,0.4571029937234171,0.30586698265522505,0.4991543127696013,0.44130221134792846,,0.4571029937234171,1409.9454351608465
SPXW 1/31/25 C4590,4590,1400.59997558594,1417.40002441406,1314.13000488281,0.34980293660024797,,1,0.992155015468597,0.00177047083962505,-0.3480884790548,0.380755816630989,0.0482511029595467,0.10665208016235424,Euro,0.388254830246348,1410.96730703871,C,5974.07,1.3015403050108931,1409.0,0.04597907,0.01025257,1384.0699999999997,2.4070697098167435,2.2928323608166976,1401.9299781779218,-0.005017758567834039,0.06681224305729293,-0.006405059008599874,0.30636668812450474,0.49610811928202925,0.4386896563432545,,0.45426554851736617,0.30636668812450474,0.49610811928202925,0.4386896563432545,,0.45426554851736617,1399.9943527572532
SPXW 1/31/25 C4600,4600,1390.69995117188,1407.5,1379.27001953125,0.348646935101038,5.0,39,0.991928458213806,0.00182790390497372,-0.351325086501083,0.39180820794758,0.0483416467562734,0.10665208016235424,Euro,0.386120755096279,1401.05550752197,C,5974.07,1.2987108695652174,1399.09997558594,0.04597907,0.01025257,1374.0699999999997,2.395558960542535,2.2816991342356756,1392.0405858897748,-0.005045664941283963,0.009258931302563148,-0.006434378640814714,0.30666987902192405,0.4930632259793002,0.43607553629554024,,0.45143455988757475,0.30666987902192405,0.4930632259793002,0.43607553629554024,,0.45143455988757475,1390.0432703536608
SPXW 1/31/25 C4610,4610,1380.80004882812,1397.59997558594,1130.0,0.347435326151648,,19,0.991684257984161,0.00188572541010693,-0.354472113219132,0.402797479834736,0.0484322110331021,0.10665208016235424,Euro,0.383990428225988,1391.14446912743,C,5974.07,1.2958937093275487,1389.2000122070299,0.04597907,0.01025257,1364.0699999999997,2.384377928711043,2.2709137851727395,1382.1505353067996,-0.005074486638558785,0.2231420666431855,-0.006465132860192246,0.3068076952972439,0.49001959620510765,0.4334603573171569,,0.4486100029003052,0.3068076952972439,0.49001959620510765,0.4334603573171569,,0.4486100029003052,1380.0921879500675
SPXW 1/31/25 C4620,4620,1370.90002441406,1387.69995117188,1120.69995117188,0.346188019433119,,9,0.991447508335114,0.00194440116881204,-0.357590805911095,0.413839770873766,0.0485226307121992,0.10665208016235424,Euro,0.381863801455803,1381.23420888755,C,5974.07,1.2930887445887445,1379.2999877929701,0.04597907,0.01025257,1354.0699999999997,2.373394695307567,2.260337892583207,1372.260624031951,-0.005103577048733866,0.22446746124778721,-0.00649678729201645,0.30678915949450164,0.486977192936814,0.43084310728814346,,0.4457918497914003,0.30678915949450164,0.486977192936814,0.43084310728814346,,0.4457918497914003,1370.141105546475
SPXW 1/31/25 C4625,4625,1365.69995117188,1382.69995117188,1280.96997070312,0.34186761610327404,,3,0.987887322902679,0.00187911414610171,-0.346177881578633,0.394953023554088,0.0486029211808533,0.10665208016235424,Euro,0.380801858934884,1376.2793759162,C,5974.07,1.2916908108108107,1374.19995117188,0.04597907,0.01025257,1349.0699999999997,2.392280605172498,2.2806347437850216,1367.1431728718635,-0.005135190329470378,0.06727183629561849,-0.0066383346319162,0.2946194929625638,0.48517509423077637,0.42830444075401786,,0.4443851652268821,0.2946194929625638,0.48517509423077637,0.42830444075401786,,0.4443851652268821,1365.1655643446784
SPXW 1/31/25 C4630,4630,1361.0,1377.80004882812,1111.30004882812,0.34490357327556803,,7,0.991208374500275,0.00200388264753751,-0.360670412891348,0.424917184997149,0.0486129318548311,0.10665208016235424,Euro,0.379740820702361,1371.32474390002,C,5974.07,1.2902958963282938,1369.40002441406,0.04597907,0.01025257,1344.0699999999997,2.3626173465010027,2.249980013451192,1362.3707030419428,-0.005133139511316242,0.2259251715849198,-0.006529482456950398,0.30663710206318784,0.48393666301230476,0.42822479050022794,,0.4429800699107937,0.30663710206318784,0.48393666301230476,0.42822479050022794,,0.4429800699107937,1360.1900231428817
SPXW 1/31/25 C4640,4640,1351.19995117188,1367.90002441406,1102.09997558594,0.344739315553074,,3,0.990789175033569,0.00209525342367451,-0.36800937221662,0.444080487801675,0.0486913704941254,0.10665208016235424,Euro,0.37762142609377297,1361.41609132412,C,5974.07,1.2875150862068965,1359.5499877929701,0.04597907,0.01025257,1334.0699999999997,2.3445259005899484,2.231942210219507,1352.539101323784,-0.005156769910731423,0.22723811930464488,-0.0065204091951801685,0.31012806396615117,0.48089659564414694,0.42600609587688854,,0.4401746296899203,0.31012806396615117,0.48089659564414694,0.42600609587688854,,0.4401746296899203,1350.2389407392893
SPXW 1/31/25 C4650,4650,1341.30004882812,1358.0,1382.31994628906,0.343323996805619,,6,0.990560293197632,0.0021554451605742,-0.370855626129054,0.454962346312736,0.0487817739595987,0.10665208016235424,Euro,0.37550555211748304,1351.50826837912,C,5974.07,1.2847462365591398,1349.65002441406,0.04597907,0.01025257,1324.0699999999997,2.3345267326748744,2.2224052518652524,1342.6473854602436,-0.005188485034745581,-0.02869998435262421,-0.006556292052510545,0.3095848532176838,0.4778576414526251,0.4233811426753414,0.5829802221193343,0.43737549262263314,0.3095848532176838,0.4778576414526251,0.4233811426753414,0.5829802221193343,0.43737549262263314,1340.287858335696
SPXW 1/31/25 C4660,4660,1331.0,1348.09997558594,1083.30004882812,0.337470999693941,,3,0.987009942531586,0.00209334658711839,-0.357002187915361,0.434322085569608,0.0489182615981836,0.10665208016235424,Euro,0.373393127802373,1341.60129234506,C,5974.07,1.281989270386266,1339.5499877929701,0.04597907,0.01025257,1314.0699999999997,2.3535959145803225,2.2433858839152916,1332.528232874939,-0.005241875989712089,0.2300638537923323,-0.006762858326009617,0.29332907937269925,0.47481976185546854,0.41916720225187687,,0.4345826192644227,0.29332907937269925,0.47481976185546854,0.41916720225187687,,0.4345826192644227,1330.3367759321036
SPXW 1/31/25 C4670,4670,1321.19995117188,1338.19995117188,,0.36303351360396596,,0,0.986620724201202,0.00296219232790472,-0.478309284988706,0.661888486297526,0.0487235116566427,0.10665208016235424,Euro,0.37128407693664,1331.69518056639,C,5974.07,1.2792441113490363,1329.69995117188,0.04597907,0.01025257,1304.0699999999997,2.177844063061208,2.0592859211674965,1324.3144891677348,-0.00405013326457517,,-0.005542327933871567,0.297565998593783,0.47178291785242804,0.4169475688098465,,0.4317959672521326,0.297565998593783,0.47178291785242804,0.4169475688098465,,0.4317959672521326,1320.3856935285103
SPXW 1/31/25 C4675,4675,1316.19995117188,1333.30004882812,1069.19995117188,0.33655753369108604,,6,0.98648989200592,0.00222027210549877,-0.365709445045413,0.45940935712022,0.0490411036246601,0.10665208016235424,Euro,0.37023079136009,1326.74245421217,C,5974.07,1.277875935828877,1324.75,0.04597907,0.01025257,1299.0699999999997,2.330446139885873,2.2205344255688466,1317.750911496103,-0.005283327800639312,0.23246443291715702,-0.0067771576069797475,0.2954280047296142,0.4705372164285809,0.4156383571302975,,0.4304049602236818,0.2954280047296142,0.4705372164285809,0.4156383571302975,,0.4304049602236818,1315.4101523267136
SPXW 1/31/25 C4680,4680,1311.30004882812,1328.30004882812,1353.06994628906,0.33585503428893904,,5,0.986359655857086,0.00225242687870277,-0.367174508762241,0.465089870814887,0.0490859233803752,0.10665208016235424,Euro,0.36917831832288994,1321.78995045871,C,5974.07,1.2765106837606837,1319.80004882812,0.04597907,0.01025257,1294.0699999999997,2.325345165020782,2.215662870359735,1312.8059031696748,-0.005299397938843414,-0.029757547442254298,-0.006796879705370351,0.29725319553006313,0.4687477317336914,0.4143287319908957,0.5736488178185863,0.42901549134448397,0.29725319553006313,0.4687477317336914,0.4143287319908957,0.5736488178185863,0.42901549134448397,1310.434611124917
SPXW 1/31/25 C4690,4690,1301.40002441406,1318.40002441406,1055.59997558594,0.334403695383504,,3,0.986100912094116,0.00231677826328543,-0.36998372527317,0.476310170819022,0.0491757210638146,0.10665208016235424,Euro,0.36707576607195,1311.88561951908,C,5974.07,1.2737889125799573,1309.90002441406,0.04597907,0.01025257,1284.0699999999997,2.315417386163932,2.206209064393647,1302.9145930231953,-0.005332797359088097,0.2342881992773602,-0.006838268796004719,0.296830910352297,0.4657128357449654,0.41170729272634843,,0.4262411434858558,0.296830910352297,0.4657128357449654,0.41170729272634843,,0.4262411434858558,1300.4835287213245
SPXW 1/31/25 C4700,4700,1291.5,1308.69995117188,1280.34997558594,0.334988814349381,5.0,113,0.986302077770233,0.00244515697876152,-0.381115209832109,0.503583357530345,0.0492415443802869,0.10665208016235424,Euro,0.364976329936661,1301.98220534038,C,5974.07,1.2710787234042553,1300.09997558594,0.04597907,0.01025257,1274.0699999999997,2.2920947403606,2.1826953326029845,1293.140196313053,-0.005353264674703496,0.00998962859452517,-0.006791190379607,0.29631366812237847,0.4637450471851377,0.4098500718085533,,0.4234728728958941,0.29631366812237847,0.4637450471851377,0.4098500718085533,,0.4234728728958941,1290.5324463177312
SPXW 1/31/25 C4710,4710,1281.59997558594,1298.59997558594,1036.80004882812,0.331479517874984,,3,0.985567927360535,0.00245051962112529,-0.375747370384532,0.499400761333547,0.0493541565452211,0.10665208016235424,Euro,0.362879915687067,1292.07972563016,C,5974.07,1.2683800424628449,1290.09997558594,0.04597907,0.01025257,1264.0699999999997,2.2955749287925546,2.1873215740955185,1283.1354851469705,-0.0053984114183138095,0.23759203772924187,-0.006922359592653902,0.29570974596170746,0.4596457509256806,0.40645947380102976,,0.42071062618118193,0.29570974596170746,0.4596457509256806,0.40645947380102976,,0.42071062618118193,1280.5813639141388
SPXW 1/31/25 C4720,4720,1271.69995117188,1288.69995117188,1027.40002441406,0.329963401030026,,6,0.985317409038544,0.00251862165558062,-0.378522682525819,0.510931903797465,0.049443295945864,0.10665208016235424,Euro,0.360786425528065,1282.17819823452,C,5974.07,1.2656927966101694,1280.19995117188,0.04597907,0.01025257,1254.0699999999997,2.285944432470486,2.1781862056040664,1273.2451963530266,-0.005432553572968906,0.239288656897955,-0.00696705176690237,0.29502630883074926,0.45661348002388613,0.4038330806357867,,0.4179543474844917,0.29502630883074926,0.45661348002388613,0.4038330806357867,,0.4179543474844917,1270.6302815105455
SPXW 1/31/25 C4725,4725,1266.80004882812,1283.80004882812,1022.90002441406,0.33015602345635897,,6,0.985020935535431,0.00258399183960877,-0.383922486104411,0.524499018982021,0.0494761170081649,0.10665208016235424,Euro,0.359740745559331,1277.22779727656,C,5974.07,1.264353439153439,1275.30004882812,0.04597907,0.01025257,1249.0699999999997,2.274854026121586,2.167032893335748,1268.3570971355703,-0.005444171117949581,0.23996193847205505,-0.006945276449435923,0.296195046740294,0.45536094304647806,0.40289535802429566,,0.41657842805437256,0.296195046740294,0.45536094304647806,0.40289535802429566,,0.41657842805437256,1265.6547403087488
SPXW 1/31/25 C4730,4730,1261.80004882812,1278.80004882812,1015.20001220703,0.328421311926927,,1,0.985039472579956,0.0025878521300615,-0.38126146395218,0.522522632380625,0.0495322808547914,0.10665208016235424,Euro,0.358695758560675,1272.27764116749,C,5974.07,1.2630169133192388,1270.30004882812,0.04597907,0.01025257,1244.0699999999997,2.276440689862899,2.16918607275108,1263.354889674949,-0.005467337547202431,0.24443939566985806,-0.007013210956339024,0.29427333834764996,0.4535826409689756,0.40120593469496973,,0.41520397865320735,0.29427333834764996,0.4535826409689756,0.40120593469496973,,0.41520397865320735,1260.679199106953
SPXW 1/31/25 C4740,4740,1251.90002441406,1268.90002441406,1247.07995605469,0.32685396001260697,,6,0.984768509864807,0.00265824091850162,-0.383962901028079,0.534173583766087,0.0496211101298302,0.10665208016235424,Euro,0.356607811287762,1262.37807264661,C,5974.07,1.2603523206751055,1260.40002441406,0.04597907,0.01025257,1234.0699999999997,2.2670584828800315,2.160315725758247,1253.4645498150358,-0.00550259795674666,0.0051196346548174005,-0.007060898018362132,0.2934487133165104,0.45055190772394393,0.3985761917749504,,0.4124594594469343,0.2934487133165104,0.45055190772394393,0.3985761917749504,,0.4124594594469343,1250.7281167033598
SPXW 1/31/25 C4750,4750,1242.40002441406,1259.09997558594,1192.75,0.329693106746954,,1,0.987651467323303,0.00288054846488708,-0.406275984987798,0.583874315171655,0.0496517813223187,0.10665208016235424,Euro,0.35452247816497295,1252.47951113513,C,5974.07,1.257698947368421,1250.75,0.04597907,0.01025257,1224.0699999999997,2.2288854104862716,2.1212154553269116,1243.8588504594418,-0.005509613864128097,0.042849591665849326,-0.006882875607182791,0.3028067832641331,0.44803794142423947,0.3977693688810506,,0.409720727775197,0.3028067832641331,0.44803794142423947,0.3977693688810506,,0.409720727775197,1240.7770342997674
SPXW 1/31/25 C4760,4760,1232.19995117188,1249.19995117188,990.400024414062,0.325404805331751,,6,0.983911037445068,0.0028635997791004,-0.397056843464695,0.5728891531697,0.0497750499033267,0.10665208016235424,Euro,0.35243965219739404,1242.58197539167,C,5974.07,1.2550567226890756,1240.69995117188,0.04597907,0.01025257,1214.0699999999997,2.2370589955308104,2.1307894979838053,1233.7968210670924,-0.005563899715049844,0.24575604872084708,-0.00707008028328153,0.29428015068542795,0.4450050587893296,0.39403813133303134,,0.40698771997137967,0.29428015068542795,0.4450050587893296,0.39403813133303134,,0.40698771997137967,1230.825951896174
SPXW 1/31/25 C4770,4770,1222.30004882812,1239.30004882812,981.200012207031,0.323737629404329,,6,0.983615398406982,0.00293795718352773,-0.399628702769218,0.584753677674008,0.0498632686751121,0.10665208016235424,Euro,0.350359225582153,1232.68548452777,C,5974.07,1.2524255765199162,1230.80004882812,0.04597907,0.01025257,1204.0699999999997,2.2281835342552556,2.122458496855202,1223.906751574954,-0.0056006637794086996,0.24735704886712973,-0.007121632454509876,0.29319508423404894,0.44197343134205247,0.3913977985327738,,0.40426037110214125,0.29319508423404894,0.44197343134205247,0.3913977985327738,,0.40426037110214125,1220.8748694925807
